# ubersdr-ntp-iqrecord https://m9psy-1.instance.ubersdr.org carrier_hz=77500 mode=iq bandwidth=-6000..6000 min_margin=0
frame,timestamp_ns,frames,baseband_dbfs,noise_dbfs,host_unix_ns
802080,1790299293705410621,240,-71.4,-93.22,1790299293737233807
802320,1790299293725410621,240,-71.4,-93.22,1790299293756419358
802560,1790299293745410621,240,-71.4,-93.22,1790299293776157417
802800,1790299293765410621,240,-71.4,-93.22,1790299293800249686
803040,1790299293785410621,240,-71.42,-93.97,1790299293817560995
803280,1790299293805410621,240,-71.42,-93.97,1790299293839579349
803520,1790299293825410621,240,-71.42,-93.97,1790299293859113753
803760,1790299293845410621,240,-71.42,-93.97,1790299293879403902
804000,1790299293865410621,240,-71.42,-93.97,1790299293899820044
804240,1790299293885410621,240,-71.43,-93.22,1790299293914616814
804480,1790299293905410621,240,-71.43,-93.22,1790299293934425831
804720,1790299293925410621,240,-71.43,-93.22,1790299293954327248
804960,1790299293945410621,240,-71.43,-93.22,1790299293974622425
805200,1790299293965410621,240,-71.43,-93.22,1790299293997473977
805440,1790299293985410621,240,-71.38,-93.69,1790299294015158374
805680,1790299294005410621,240,-71.38,-93.69,1790299294034608202
805920,1790299294025410621,240,-71.38,-93.69,1790299294057227533
806160,1790299294045410621,240,-71.38,-93.69,1790299294077575161
806400,1790299294065410621,240,-71.38,-93.69,1790299294097135267
806640,1790299294085410621,240,-71.45,-93.37,1790299294118259452
806880,1790299294105410621,240,-71.45,-93.37,1790299294139924971
807120,1790299294125410621,240,-71.45,-93.37,1790299294158845476
807360,1790299294145410621,240,-71.45,-93.37,1790299294179317351
807600,1790299294165410621,240,-71.45,-93.37,1790299294199598700
807840,1790299294185410621,240,-71.39,-93.15,1790299294217680071
808080,1790299294205410621,240,-71.39,-93.15,1790299294237375737
808320,1790299294225410621,240,-71.39,-93.15,1790299294254261578
808560,1790299294245410621,240,-71.39,-93.15,1790299294273914013
808800,1790299294265410621,240,-71.39,-93.15,1790299294296291836
809040,1790299294285410621,240,-71.42,-93.02,1790299294315171834
809280,1790299294305410621,240,-71.42,-93.02,1790299294337920301
809520,1790299294325410621,240,-71.42,-93.02,1790299294356320634
809760,1790299294345410621,240,-71.42,-93.02,1790299294376282253
810000,1790299294365410621,240,-71.42,-93.02,1790299294396750496
810240,1790299294385410621,240,-71.45,-93.39,1790299294416204094
810480,1790299294405410621,240,-71.45,-93.39,1790299294436274106
810720,1790299294425410621,240,-71.45,-93.39,1790299294460103565
810960,1790299294445410621,240,-71.45,-93.39,1790299294477610079
811200,1790299294465410621,240,-71.45,-93.39,1790299294498129794
811440,1790299294485410621,240,-71.47,-93.96,1790299294517097442
811680,1790299294505410621,240,-71.47,-93.96,1790299294543702714
811920,1790299294525410621,240,-71.47,-93.96,1790299294560976030
812160,1790299294545410621,240,-71.47,-93.96,1790299294581544773
812400,1790299294565410621,240,-71.47,-93.96,1790299294598915726
812640,1790299294585410621,240,-71.42,-92.63,1790299294617878625
812880,1790299294605410621,240,-71.42,-92.63,1790299294635588375
813120,1790299294625410621,240,-71.42,-92.63,1790299294656719684
813360,1790299294645410621,240,-71.42,-92.63,1790299294674672898
813600,1790299294665410621,240,-71.42,-92.63,1790299294697431422
813840,1790299294685410621,240,-71.45,-91.27,1790299294716630382
814080,1790299294705410621,240,-71.45,-91.27,1790299294737175309
814320,1790299294725410621,240,-71.45,-91.27,1790299294756500192
814560,1790299294745410621,240,-71.45,-91.27,1790299294777471356
814800,1790299294765410621,240,-71.45,-91.27,1790299294796525537
815040,1790299294785410621,240,-71.44,-92.14,1790299294817376645
815280,1790299294805410621,240,-71.44,-92.14,1790299294838228801
815520,1790299294825410621,240,-71.44,-92.14,1790299294857849039
815760,1790299294845410621,240,-71.44,-92.14,1790299294876900426
816000,1790299294865410621,240,-71.44,-92.14,1790299294896470030
816240,1790299294885410621,240,-71.43,-90.8,1790299294919726587
816480,1790299294905410621,240,-71.43,-90.8,1790299294939331600
816720,1790299294925410621,240,-71.43,-90.8,1790299294958867751
816960,1790299294945410621,240,-71.43,-90.8,1790299294974966209
817200,1790299294965410621,240,-71.43,-90.8,1790299294994927060
817440,1790299294985409295,240,-71.4,-91.45,1790299295014510422
817680,1790299295005409295,240,-71.4,-91.45,1790299295033962624
817920,1790299295025409295,240,-71.4,-91.45,1790299295057142915
818160,1790299295045409295,240,-71.4,-91.45,1790299295077487749
818400,1790299295065409295,240,-71.4,-91.45,1790299295097529056
818640,1790299295085409295,240,-71.37,-91.03,1790299295116984262
818880,1790299295105409295,240,-71.37,-91.03,1790299295138264820
819120,1790299295125409295,240,-71.37,-91.03,1790299295157043689
819360,1790299295145409295,240,-71.37,-91.03,1790299295177145967
819600,1790299295165409295,240,-71.37,-91.03,1790299295196737780
819840,1790299295185407445,240,-71.4,-91.84,1790299295216168122
820080,1790299295205407445,240,-71.4,-91.84,1790299295239253569
820320,1790299295225407445,240,-71.4,-91.84,1790299295257602081
820560,1790299295245407445,240,-71.4,-91.84,1790299295278027022
820800,1790299295265407445,240,-71.4,-91.84,1790299295298111770
821040,1790299295285407445,240,-71.37,-92.49,1790299295319753823
821280,1790299295305407445,240,-71.37,-92.49,1790299295334493184
821520,1790299295325407445,240,-71.37,-92.49,1790299295356586057
821760,1790299295345407445,240,-71.37,-92.49,1790299295374558268
822000,1790299295365407445,240,-71.37,-92.49,1790299295394789611
822240,1790299295385407445,240,-71.38,-92.09,1790299295417046470
822480,1790299295405407445,240,-71.38,-92.09,1790299295435132731
822720,1790299295425407445,240,-71.38,-92.09,1790299295454943773
822960,1790299295445407445,240,-71.38,-92.09,1790299295478705487
823200,1790299295465407445,240,-71.38,-92.09,1790299295498509266
823440,1790299295485407445,240,-71.5,-91.03,1790299295516630447
823680,1790299295505407445,240,-71.5,-91.03,1790299295542279183
823920,1790299295525407445,240,-71.5,-91.03,1790299295557432838
824160,1790299295545407445,240,-71.5,-91.03,1790299295577524151
824400,1790299295565407445,240,-71.39,-91.6,1790299295600663515
824640,1790299295585407445,240,-71.39,-91.6,1790299295619207930
824880,1790299295605407445,240,-71.39,-91.6,1790299295638491886
825120,1790299295625407445,240,-71.39,-91.6,1790299295657450105
825360,1790299295645407445,240,-71.39,-91.6,1790299295680837264
825600,1790299295665407445,240,-71.39,-91.6,1790299295695835245
825840,1790299295685407445,240,-71.41,-91.56,1790299295714970370
826080,1790299295705407445,240,-71.41,-91.56,1790299295737925565
826320,1790299295725407445,240,-71.41,-91.56,1790299295756654429
826560,1790299295745407445,240,-71.41,-91.56,1790299295776572048
826800,1790299295765407445,240,-71.41,-91.56,1790299295796735367
827040,1790299295785407445,240,-71.46,-92.08,1790299295816754744
827280,1790299295805407445,240,-71.46,-92.08,1790299295837318458
827520,1790299295825407445,240,-71.46,-92.08,1790299295855530641
827760,1790299295845407445,240,-71.46,-92.08,1790299295878250543
828000,1790299295865407445,240,-71.46,-92.08,1790299295898387602
828240,1790299295885407445,240,-71.45,-91.7,1790299295916378110
828480,1790299295905407445,240,-71.45,-91.7,1790299295941233527
828720,1790299295925407445,240,-71.45,-91.7,1790299295958411302
828960,1790299295945407445,240,-71.45,-91.7,1790299295977032750
829200,1790299295965407445,240,-71.45,-91.7,1790299296000869682
829440,1790299295985407445,240,-71.43,-91.66,1790299296019147655
829680,1790299296005407445,240,-71.43,-91.66,1790299296038653215
829920,1790299296025407445,240,-71.43,-91.66,1790299296053583241
830160,1790299296045407445,240,-71.43,-91.66,1790299296076321092
830400,1790299296065407445,240,-71.43,-91.66,1790299296096590917
830640,1790299296085407445,240,-71.43,-92.06,1790299296115199515
830880,1790299296105407445,240,-71.43,-92.06,1790299296141168819
831120,1790299296125407445,240,-71.43,-92.06,1790299296156219180
831360,1790299296145407445,240,-71.43,-92.06,1790299296175269659
831600,1790299296165407445,240,-71.42,-92.34,1790299296199649531
831840,1790299296185407445,240,-71.42,-92.34,1790299296217796902
832080,1790299296205407445,240,-71.42,-92.34,1790299296237739804
832320,1790299296225407445,240,-71.42,-92.34,1790299296257294392
832560,1790299296245407445,240,-71.42,-92.34,1790299296277468326
832800,1790299296265407445,240,-71.42,-92.34,1790299296297805338
833040,1790299296285407445,240,-71.4,-92.4,1790299296316931944
833280,1790299296305407445,240,-71.4,-92.4,1790299296340711746
833520,1790299296325407445,240,-71.4,-92.4,1790299296359165926
833760,1790299296345407445,240,-71.4,-92.4,1790299296378663525
834000,1790299296365407445,240,-71.4,-92.4,1790299296397249424
834240,1790299296385407445,240,-71.38,-92.5,1790299296415529702
834480,1790299296405407445,240,-71.38,-92.5,1790299296434691088
834720,1790299296425407445,240,-71.38,-92.5,1790299296454491165
834960,1790299296445407445,240,-71.38,-92.5,1790299296478166347
835200,1790299296465407445,240,-71.38,-92.5,1790299296497527686
835440,1790299296485407445,240,-71.4,-92.97,1790299296516626076
835680,1790299296505407445,240,-71.4,-92.97,1790299296536231438
835920,1790299296525407445,240,-71.4,-92.97,1790299296555904965
836160,1790299296545407445,240,-71.4,-92.97,1790299296576643769
836400,1790299296565407445,240,-71.4,-92.97,1790299296595853834
836640,1790299296585407201,240,-71.4,-92.71,1790299296618869092
836880,1790299296605407201,240,-71.4,-92.71,1790299296637479017
837120,1790299296625407201,240,-71.4,-92.71,1790299296657275183
837360,1790299296645407201,240,-71.4,-92.71,1790299296680132113
837600,1790299296665407201,240,-71.4,-92.71,1790299296699670568
837840,1790299296685407201,240,-71.4,-93.32,1790299296718056653
838080,1790299296705407201,240,-71.4,-93.32,1790299296736902709
838320,1790299296725407201,240,-71.4,-93.32,1790299296757036136
838560,1790299296745407201,240,-71.4,-93.32,1790299296774770540
838800,1790299296765407201,240,-71.4,-93.32,1790299296797247396
839040,1790299296785407201,240,-71.36,-92.55,1790299296817113683
839280,1790299296805407201,240,-71.36,-92.55,1790299296835400735
839520,1790299296825407201,240,-71.36,-92.55,1790299296857566033
839760,1790299296845407201,240,-71.36,-92.55,1790299296876790555
840000,1790299296865407201,240,-71.36,-92.55,1790299296896761323
840240,1790299296885407201,240,-71.39,-92.62,1790299296915255313
840480,1790299296905407201,240,-71.39,-92.62,1790299296938900672
840720,1790299296925407201,240,-71.39,-92.62,1790299296956413122
840960,1790299296945407201,240,-71.39,-92.62,1790299296978796742
841200,1790299296965407201,240,-71.39,-92.62,1790299296998599823
841440,1790299296985407201,240,-71.39,-93.09,1790299297017216033
841680,1790299297005407201,240,-71.39,-93.09,1790299297039388944
841920,1790299297025407201,240,-71.39,-93.09,1790299297059204177
842160,1790299297045407201,240,-71.39,-93.09,1790299297078844530
842400,1790299297065407201,240,-71.39,-93.09,1790299297099849846
842640,1790299297085407201,240,-71.39,-92.35,1790299297114890080
842880,1790299297105407201,240,-71.39,-92.35,1790299297134547753
843120,1790299297125407201,240,-71.39,-92.35,1790299297154300898
843360,1790299297145407201,240,-71.39,-92.35,1790299297177326632
843600,1790299297165407201,240,-71.39,-92.35,1790299297197950060
843840,1790299297185407201,240,-71.41,-91.86,1790299297216833760
844080,1790299297205407201,240,-71.41,-91.86,1790299297237333430
844320,1790299297225407201,240,-71.41,-91.86,1790299297256780045
844560,1790299297245407201,240,-71.41,-91.86,1790299297277216440
844800,1790299297265407201,240,-71.41,-91.86,1790299297297207532
845040,1790299297285407201,240,-71.37,-91.98,1790299297316582630
845280,1790299297305407201,240,-71.37,-91.98,1790299297335935728
845520,1790299297325407201,240,-71.37,-91.98,1790299297358504216
845760,1790299297345407201,240,-71.37,-91.98,1790299297378189336
846000,1790299297365407201,240,-71.37,-91.98,1790299297400002917
846240,1790299297385407201,240,-71.42,-92.46,1790299297417537926
846480,1790299297405407201,240,-71.42,-92.46,1790299297439060272
846720,1790299297425407201,240,-71.42,-92.46,1790299297457186900
846960,1790299297445407201,240,-71.42,-92.46,1790299297476216567
847200,1790299297465407201,240,-71.42,-92.46,1790299297496127481
847440,1790299297485407201,240,-71.38,-93,1790299297514610436
847680,1790299297505407201,240,-71.38,-93,1790299297534534132
847920,1790299297525407201,240,-71.38,-93,1790299297557744245
848160,1790299297545407201,240,-71.38,-93,1790299297578839096
848400,1790299297565407201,240,-71.38,-93,1790299297595852885
848640,1790299297585407201,240,-71.4,-92.79,1790299297615268421
848880,1790299297605407201,240,-71.4,-92.79,1790299297637958291
849120,1790299297625407201,240,-71.4,-92.79,1790299297657501286
849360,1790299297645407201,240,-71.4,-92.79,1790299297678332979
849600,1790299297665407201,240,-71.4,-92.79,1790299297698536106
849840,1790299297685407201,240,-71.45,-92.99,1790299297716797806
850080,1790299297705407201,240,-71.45,-92.99,1790299297737879458
850320,1790299297725407201,240,-71.45,-92.99,1790299297757464008
850560,1790299297745407201,240,-71.45,-92.99,1790299297777678869
850800,1790299297765407201,240,-71.45,-92.99,1790299297797655434
851040,1790299297785405807,240,-71.45,-92.67,1790299297817718322
851280,1790299297805405807,240,-71.45,-92.67,1790299297836822229
851520,1790299297825405807,240,-71.45,-92.67,1790299297855361824
851760,1790299297845405807,240,-71.45,-92.67,1790299297874156058
852000,1790299297865405807,240,-71.45,-92.67,1790299297897330552
852240,1790299297885405807,240,-71.47,-92.68,1790299297916511354
852480,1790299297905405807,240,-71.47,-92.68,1790299297935974381
852720,1790299297925405807,240,-71.47,-92.68,1790299297958186472
852960,1790299297945405807,240,-71.47,-92.68,1790299297977716267
853200,1790299297965405807,240,-71.47,-92.68,1790299297998366724
853440,1790299297985405807,240,-71.44,-93.52,1790299298017489767
853680,1790299298005405807,240,-71.44,-93.52,1790299298037006851
853920,1790299298025405807,240,-71.44,-93.52,1790299298056593775
854160,1790299298045405807,240,-71.44,-93.52,1790299298076710580
854400,1790299298065405807,240,-71.44,-93.52,1790299298098411229
854640,1790299298085405807,240,-71.45,-93.56,1790299298117103147
854880,1790299298105405807,240,-71.45,-93.56,1790299298142524412
855120,1790299298125405807,240,-71.45,-93.56,1790299298159787391
855360,1790299298145405807,240,-71.45,-93.56,1790299298174834051
855600,1790299298165405807,240,-71.45,-93.56,1790299298195780212
855840,1790299298185405807,240,-71.44,-93.93,1790299298213820727
856080,1790299298205405807,240,-71.44,-93.93,1790299298235827138
856320,1790299298225405807,240,-71.44,-93.93,1790299298255308533
856560,1790299298245405807,240,-71.44,-93.93,1790299298274791256
856800,1790299298265405807,240,-71.44,-93.93,1790299298298374876
857040,1790299298285405807,240,-71.46,-93.05,1790299298317448961
857280,1790299298305405807,240,-71.46,-93.05,1790299298335737689
857520,1790299298325405807,240,-71.46,-93.05,1790299298358486505
857760,1790299298345405807,240,-71.46,-93.05,1790299298378675246
858000,1790299298365405807,240,-71.42,-93.33,1790299298398508148
858240,1790299298385405807,240,-71.42,-93.33,1790299298416113207
858480,1790299298405405807,240,-71.42,-93.33,1790299298436346087
858720,1790299298425405807,240,-71.42,-93.33,1790299298459394449
858960,1790299298445405807,240,-71.42,-93.33,1790299298478180931
859200,1790299298465405807,240,-71.42,-93.33,1790299298497624263
859440,1790299298485405807,240,-71.43,-93.9,1790299298519773498
859680,1790299298505405807,240,-71.43,-93.9,1790299298537893561
859920,1790299298525405807,240,-71.43,-93.9,1790299298558430247
860160,1790299298545405807,240,-71.43,-93.9,1790299298578767958
860400,1790299298565405807,240,-71.43,-93.9,1790299298596364426
860640,1790299298585405807,240,-71.44,-94,1790299298615554936
860880,1790299298605405807,240,-71.44,-94,1790299298635458866
861120,1790299298625405807,240,-71.44,-94,1790299298654546780
861360,1790299298645405807,240,-71.44,-94,1790299298675026616
861600,1790299298665405807,240,-71.44,-94,1790299298698480053
861840,1790299298685405807,240,-71.44,-93.19,1790299298716547526
862080,1790299298705405807,240,-71.44,-93.19,1790299298736947325
862320,1790299298725405807,240,-71.44,-93.19,1790299298755620106
862560,1790299298745405807,240,-71.44,-93.19,1790299298779837180
862800,1790299298765405807,240,-71.44,-93.19,1790299298798514711
863040,1790299298785404286,240,-71.4,-93.4,1790299298817032027
863280,1790299298805404286,240,-71.4,-93.4,1790299298840161754
863520,1790299298825404286,240,-71.4,-93.4,1790299298859059282
863760,1790299298845404286,240,-71.4,-93.4,1790299298877856240
864000,1790299298865404286,240,-71.4,-93.4,1790299298897203192
864240,1790299298885404286,240,-71.4,-92.96,1790299298914672062
864480,1790299298905404286,240,-71.4,-92.96,1790299298934140397
864720,1790299298925404286,240,-71.4,-92.96,1790299298957521270
864960,1790299298945404286,240,-71.4,-92.96,1790299298977015446
865200,1790299298965404286,240,-71.4,-92.96,1790299298997517840
865440,1790299298985404286,240,-71.48,-92.79,1790299299017492869
865680,1790299299005404286,240,-71.48,-92.79,1790299299036937877
865920,1790299299025404286,240,-71.48,-92.79,1790299299055941493
866160,1790299299045404286,240,-71.48,-92.79,1790299299076268937
866400,1790299299065404286,240,-71.48,-92.79,1790299299097538321
866640,1790299299085402616,240,-71.42,-92.67,1790299299116235057
866880,1790299299105402616,240,-71.42,-92.67,1790299299136957170
867120,1790299299125402616,240,-71.42,-92.67,1790299299159531524
867360,1790299299145402616,240,-71.42,-92.67,1790299299177570642
867600,1790299299165402616,240,-71.42,-92.67,1790299299197405012
867840,1790299299185401333,240,-71.43,-92.86,1790299299218292088
868080,1790299299205401333,240,-71.43,-92.86,1790299299238216692
868320,1790299299225401333,240,-71.43,-92.86,1790299299256310564
868560,1790299299245401333,240,-71.43,-92.86,1790299299275995685
868800,1790299299265401333,240,-71.43,-92.86,1790299299295144709
869040,1790299299285401333,240,-71.41,-93.18,1790299299314604384
869280,1790299299305401333,240,-71.41,-93.18,1790299299340749616
869520,1790299299325401333,240,-71.41,-93.18,1790299299357752649
869760,1790299299345401333,240,-71.41,-93.18,1790299299377093455
870000,1790299299365401333,240,-71.46,-92.74,1790299299397386258
870240,1790299299385401333,240,-71.46,-92.74,1790299299418407568
870480,1790299299405401333,240,-71.46,-92.74,1790299299435999427
870720,1790299299425401333,240,-71.46,-92.74,1790299299456315138
870960,1790299299445401333,240,-71.46,-92.74,1790299299476001585
871200,1790299299465401333,240,-71.46,-92.74,1790299299499756594
871440,1790299299485401333,240,-71.46,-93,1790299299517358161
871680,1790299299505401333,240,-71.46,-93,1790299299537293659
871920,1790299299525401333,240,-71.46,-93,1790299299559237912
872160,1790299299545401333,240,-71.46,-93,1790299299578496865
872400,1790299299565401333,240,-71.46,-93,1790299299598528744
872640,1790299299585401333,240,-71.45,-93.76,1790299299616389489
872880,1790299299605401333,240,-71.45,-93.76,1790299299636828678
873120,1790299299625401333,240,-71.45,-93.76,1790299299655659369
873360,1790299299645401333,240,-71.45,-93.76,1790299299677485731
873600,1790299299665401333,240,-71.45,-93.76,1790299299696208238
873840,1790299299685401333,240,-71.44,-94.02,1790299299717866424
874080,1790299299705401333,240,-71.44,-94.02,1790299299735829695
874320,1790299299725401333,240,-71.44,-94.02,1790299299756107203
874560,1790299299745401333,240,-71.44,-94.02,1790299299778295409
874800,1790299299765401333,240,-71.4,-93.38,1790299299798443083
875040,1790299299785401333,240,-71.4,-93.38,1790299299816961168
875280,1790299299805401333,240,-71.4,-93.38,1790299299835736335
875520,1790299299825401333,240,-71.4,-93.38,1790299299859248509
875760,1790299299845401333,240,-71.4,-93.38,1790299299878179491
876000,1790299299865401333,240,-71.4,-93.38,1790299299897363644
876240,1790299299885401333,240,-71.48,-94.08,1790299299919492695
876480,1790299299905401333,240,-71.48,-94.08,1790299299940221932
876720,1790299299925401333,240,-71.48,-94.08,1790299299954447127
876960,1790299299945401333,240,-71.48,-94.08,1790299299976634914
877200,1790299299965401333,240,-71.48,-94.08,1790299299994617740
877440,1790299299985401333,240,-71.43,-94.09,1790299300017156336
877680,1790299300005401333,240,-71.43,-94.09,1790299300037104825
877920,1790299300025401333,240,-71.43,-94.09,1790299300055747715
878160,1790299300045401333,240,-71.43,-94.09,1790299300075782387
878400,1790299300065401333,240,-71.43,-94.09,1790299300098521216
878640,1790299300085401333,240,-71.44,-92.92,1790299300117167248
878880,1790299300105401333,240,-71.44,-92.92,1790299300137253393
879120,1790299300125401333,240,-71.44,-92.92,1790299300156219295
879360,1790299300145401333,240,-71.44,-92.92,1790299300178618838
879600,1790299300165401333,240,-71.44,-92.92,1790299300199685125
879840,1790299300185397688,240,-71.36,-92.94,1790299300217121589
880080,1790299300205397688,240,-71.36,-92.94,1790299300239697410
880320,1790299300225397688,240,-71.36,-92.94,1790299300258802504
880560,1790299300245397688,240,-71.36,-92.94,1790299300278267487
880800,1790299300265397688,240,-71.36,-92.94,1790299300297677994
881040,1790299300285397688,240,-71.39,-92.65,1790299300316488431
881280,1790299300305397688,240,-71.39,-92.65,1790299300338464462
881520,1790299300325397688,240,-71.39,-92.65,1790299300355516174
881760,1790299300345397688,240,-71.39,-92.65,1790299300375161415
882000,1790299300365397688,240,-71.39,-92.65,1790299300397259177
882240,1790299300385396938,240,-71.39,-93.5,1790299300416311891
882480,1790299300405396938,240,-71.39,-93.5,1790299300435269971
882720,1790299300425396938,240,-71.39,-93.5,1790299300458056641
882960,1790299300445396938,240,-71.39,-93.5,1790299300477853157
883200,1790299300465396938,240,-71.39,-93.5,1790299300498616476
883440,1790299300485396938,240,-71.31,-91.85,1790299300517499407
883680,1790299300505396938,240,-71.31,-91.85,1790299300537972469
883920,1790299300525396938,240,-71.31,-91.85,1790299300557265085
884160,1790299300545396938,240,-71.31,-91.85,1790299300579486884
884400,1790299300565396938,240,-71.31,-91.85,1790299300599611790
884640,1790299300585396938,240,-71.45,-91.85,1790299300618048720
884880,1790299300605396938,240,-71.45,-91.85,1790299300640125600
885120,1790299300625396938,240,-71.45,-91.85,1790299300660109428
885360,1790299300645396938,240,-71.45,-91.85,1790299300676504080
885600,1790299300665396938,240,-71.45,-91.85,1790299300696441116
885840,1790299300685396938,240,-71.41,-92.36,1790299300715739110
886080,1790299300705396938,240,-71.41,-92.36,1790299300735095630
886320,1790299300725396938,240,-71.41,-92.36,1790299300755027776
886560,1790299300745396938,240,-71.41,-92.36,1790299300774736433
886800,1790299300765396938,240,-71.37,-92.58,1790299300796388752
887040,1790299300785396938,240,-71.37,-92.58,1790299300815676130
887280,1790299300805396938,240,-71.37,-92.58,1790299300835475230
887520,1790299300825396938,240,-71.37,-92.58,1790299300856355881
887760,1790299300845396938,240,-71.37,-92.58,1790299300876545669
888000,1790299300865396938,240,-71.37,-92.58,1790299300900175384
888240,1790299300885396938,240,-71.43,-92.93,1790299300918711208
888480,1790299300905396938,240,-71.43,-92.93,1790299300939061490
888720,1790299300925396938,240,-71.43,-92.93,1790299300958535273
888960,1790299300945396938,240,-71.43,-92.93,1790299300978868304
889200,1790299300965396938,240,-71.43,-92.93,1790299300999868382
889440,1790299300985396938,240,-71.4,-93.59,1790299301018694184
889680,1790299301005396938,240,-71.4,-93.59,1790299301034223512
889920,1790299301025396938,240,-71.4,-93.59,1790299301054153982
890160,1790299301045396938,240,-71.4,-93.59,1790299301074163092
890400,1790299301065396938,240,-71.4,-93.59,1790299301094500663
890640,1790299301085396938,240,-71.43,-93.85,1790299301114418143
890880,1790299301105396938,240,-71.43,-93.85,1790299301137899866
891120,1790299301125396938,240,-71.43,-93.85,1790299301155553883
891360,1790299301145396938,240,-71.43,-93.85,1790299301174881838
891600,1790299301165396938,240,-71.43,-93.85,1790299301198672955
891840,1790299301185396938,240,-71.47,-92.68,1790299301216894287
892080,1790299301205396938,240,-71.47,-92.68,1790299301236540646
892320,1790299301225396938,240,-71.47,-92.68,1790299301255998295
892560,1790299301245396938,240,-71.47,-92.68,1790299301278839929
892800,1790299301265396938,240,-71.47,-92.68,1790299301298312455
893040,1790299301285396938,240,-71.42,-92.13,1790299301319286692
893280,1790299301305396938,240,-71.42,-92.13,1790299301339933587
893520,1790299301325396938,240,-71.42,-92.13,1790299301358338669
893760,1790299301345396938,240,-71.42,-92.13,1790299301378345056
894000,1790299301365396938,240,-71.42,-92.13,1790299301396162500
894240,1790299301385395839,240,-71.45,-92.94,1790299301416096322
894480,1790299301405395839,240,-71.45,-92.94,1790299301434739072
894720,1790299301425395839,240,-71.45,-92.94,1790299301456830968
894960,1790299301445395839,240,-71.45,-92.94,1790299301476066105
895200,1790299301465395839,240,-71.45,-92.94,1790299301496266439
895440,1790299301485395839,240,-71.48,-93.01,1790299301515170672
895680,1790299301505395839,240,-71.48,-93.01,1790299301538650440
895920,1790299301525395839,240,-71.48,-93.01,1790299301555536839
896160,1790299301545395839,240,-71.48,-93.01,1790299301578173631
896400,1790299301565395839,240,-71.48,-93.01,1790299301597756225
896640,1790299301585395839,240,-71.41,-93.11,1790299301617118053
896880,1790299301605395839,240,-71.41,-93.11,1790299301639031926
897120,1790299301625395839,240,-71.41,-93.11,1790299301658956389
897360,1790299301645395839,240,-71.41,-93.11,1790299301679007823
897600,1790299301665395839,240,-71.4,-93.21,1790299301700761551
897840,1790299301685395839,240,-71.4,-93.21,1790299301719467996
898080,1790299301705395839,240,-71.4,-93.21,1790299301734543779
898320,1790299301725395839,240,-71.4,-93.21,1790299301755557685
898560,1790299301745395839,240,-71.4,-93.21,1790299301774541048
898800,1790299301765395839,240,-71.4,-93.21,1790299301794811432
899040,1790299301785395839,240,-71.46,-93.37,1790299301814272294
899280,1790299301805395839,240,-71.46,-93.37,1790299301837035776
899520,1790299301825395839,240,-71.46,-93.37,1790299301855911235
899760,1790299301845395839,240,-71.46,-93.37,1790299301877683540
900000,1790299301865395839,240,-71.46,-93.37,1790299301898711276
900240,1790299301885395839,240,-71.47,-92.07,1790299301917289493
900480,1790299301905395839,240,-71.47,-92.07,1790299301940840707
900720,1790299301925395839,240,-71.47,-92.07,1790299301957932088
900960,1790299301945395839,240,-71.47,-92.07,1790299301977216184
901200,1790299301965395839,240,-71.47,-92.07,1790299301997566675
901440,1790299301985395839,240,-71.4,-91.19,1790299302016803280
901680,1790299302005395839,240,-71.4,-91.19,1790299302036991112
901920,1790299302025395839,240,-71.4,-91.19,1790299302059583346
902160,1790299302045395839,240,-71.4,-91.19,1790299302078340704
902400,1790299302065395839,240,-71.4,-91.19,1790299302094240186
902640,1790299302085395839,240,-71.46,-91.46,1790299302116576734
902880,1790299302105395839,240,-71.46,-91.46,1790299302137209800
903120,1790299302125395839,240,-71.46,-91.46,1790299302154889029
903360,1790299302145395839,240,-71.46,-91.46,1790299302174555642
903600,1790299302165395839,240,-71.46,-91.46,1790299302198134932
903840,1790299302185395839,240,-71.54,-92.03,1790299302216685213
904080,1790299302205395839,240,-71.54,-92.03,1790299302236686990
904320,1790299302225395839,240,-71.54,-92.03,1790299302256434059
904560,1790299302245395839,240,-71.54,-92.03,1790299302276843775
904800,1790299302265395839,240,-71.54,-92.03,1790299302296641408
905040,1790299302285395839,240,-71.47,-93.03,1790299302316164848
905280,1790299302305395839,240,-71.47,-93.03,1790299302338688009
905520,1790299302325395839,240,-71.47,-93.03,1790299302357399412
905760,1790299302345395839,240,-71.47,-93.03,1790299302377233223
906000,1790299302365395839,240,-71.47,-93.03,1790299302400624851
906240,1790299302385395839,240,-71.45,-93.12,1790299302418477285
906480,1790299302405395839,240,-71.45,-93.12,1790299302437851755
906720,1790299302425395839,240,-71.45,-93.12,1790299302456585228
906960,1790299302445395839,240,-71.45,-93.12,1790299302476984328
907200,1790299302465395839,240,-71.45,-93.12,1790299302497290261
907440,1790299302485395839,240,-71.44,-93.28,1790299302516470294
907680,1790299302505395839,240,-71.44,-93.28,1790299302537484061
907920,1790299302525395839,240,-71.44,-93.28,1790299302556871311
908160,1790299302545395839,240,-71.44,-93.28,1790299302576496997
908400,1790299302565395839,240,-71.44,-93.28,1790299302597063226
908640,1790299302585395839,240,-71.51,-92.72,1790299302616745203
908880,1790299302605395839,240,-71.51,-92.72,1790299302635339763
909120,1790299302625395839,240,-71.51,-92.72,1790299302655566986
909360,1790299302645395839,240,-71.51,-92.72,1790299302677715243
909600,1790299302665395839,240,-71.51,-92.72,1790299302697684614
