# ubersdr-ntp-iqrecord https://m9psy-1.instance.ubersdr.org carrier_hz=60000 mode=iq bandwidth=-6000..6000 min_margin=0
frame,timestamp_ns,frames,baseband_dbfs,noise_dbfs,host_unix_ns
1038480,1790299313405384018,240,-69.57,-99.71,1790299313438809515
1038720,1790299313425384018,240,-69.57,-99.71,1790299313459927904
1038960,1790299313445384018,240,-69.57,-99.71,1790299313478519111
1039200,1790299313465384018,240,-69.57,-99.71,1790299313497140001
1039440,1790299313485384018,240,-69.44,-99.94,1790299313516184823
1039680,1790299313505384018,240,-69.44,-99.94,1790299313536321043
1039920,1790299313525384018,240,-69.44,-99.94,1790299313555925428
1040160,1790299313545384018,240,-69.44,-99.94,1790299313575990620
1040400,1790299313565384018,240,-69.44,-99.94,1790299313595721556
1040640,1790299313585384018,240,-69.39,-100.13,1790299313615890741
1040880,1790299313605384018,240,-69.39,-100.13,1790299313635335051
1041120,1790299313625384018,240,-69.39,-100.13,1790299313655677441
1041360,1790299313645384018,240,-69.39,-100.13,1790299313678375413
1041600,1790299313665384018,240,-69.39,-100.13,1790299313697263233
1041840,1790299313685384018,240,-69.4,-100.29,1790299313715925539
1042080,1790299313705384018,240,-69.4,-100.29,1790299313740680734
1042320,1790299313725384018,240,-69.4,-100.29,1790299313759278437
1042560,1790299313745384018,240,-69.4,-100.29,1790299313778478305
1042800,1790299313765384018,240,-69.4,-100.29,1790299313797439248
1043040,1790299313785384018,240,-69.38,-100.76,1790299313819984828
1043280,1790299313805384018,240,-69.38,-100.76,1790299313839923610
1043520,1790299313825384018,240,-69.38,-100.76,1790299313854512813
1043760,1790299313845384018,240,-69.38,-100.76,1790299313877275179
1044000,1790299313865384018,240,-69.38,-100.76,1790299313897009047
1044240,1790299313885380270,240,-69.34,-100.47,1790299313914830263
1044480,1790299313905380270,240,-69.34,-100.47,1790299313934287354
1044720,1790299313925380270,240,-69.34,-100.47,1790299313955557016
1044960,1790299313945380270,240,-69.34,-100.47,1790299313974743894
1045200,1790299313965380270,240,-69.34,-100.47,1790299313997607668
1045440,1790299313985380270,240,-69.38,-101.09,1790299314016371032
1045680,1790299314005380270,240,-69.38,-101.09,1790299314036749110
1045920,1790299314025380270,240,-69.38,-101.09,1790299314058745185
1046160,1790299314045380270,240,-69.38,-101.09,1790299314077735461
1046400,1790299314065380270,240,-69.38,-101.09,1790299314097584497
1046640,1790299314085380270,240,-76.62,-101.35,1790299314118948096
1046880,1790299314105380270,240,-76.62,-101.35,1790299314138775202
1047120,1790299314125380270,240,-76.62,-101.35,1790299314166142714
1047360,1790299314145380270,240,-76.62,-101.35,1790299314178600454
1047600,1790299314165380270,240,-76.62,-101.35,1790299314202360701
1047840,1790299314185380270,240,-76.56,-101.65,1790299314216761405
1048080,1790299314205380270,240,-76.56,-101.65,1790299314236093691
1048320,1790299314225380270,240,-76.56,-101.65,1790299314256489578
1048560,1790299314245380270,240,-76.56,-101.65,1790299314275734214
1048800,1790299314265380270,240,-76.56,-101.65,1790299314296559062
1049040,1790299314285380270,240,-69.65,-100.99,1790299314315589707
1049280,1790299314305380270,240,-69.65,-100.99,1790299314335229780
1049520,1790299314325380270,240,-69.65,-100.99,1790299314358610932
1049760,1790299314345380270,240,-69.65,-100.99,1790299314378567872
1050000,1790299314365380270,240,-69.65,-100.99,1790299314397976773
1050240,1790299314385380270,240,-69.54,-101.19,1790299314416322560
1050480,1790299314405380270,240,-69.54,-101.19,1790299314439244791
1050720,1790299314425380270,240,-69.54,-101.19,1790299314458916082
1050960,1790299314445380270,240,-69.54,-101.19,1790299314477822271
1051200,1790299314465380270,240,-69.54,-101.19,1790299314498212152
1051440,1790299314485380270,240,-69.44,-101.6,1790299314519850433
1051680,1790299314505380270,240,-69.44,-101.6,1790299314543994594
1051920,1790299314525380270,240,-69.44,-101.6,1790299314560448960
1052160,1790299314545380270,240,-69.44,-101.6,1790299314575348675
1052400,1790299314565380270,240,-69.44,-101.6,1790299314595671719
1052640,1790299314585380270,240,-69.4,-102.01,1790299314615251519
1052880,1790299314605380270,240,-69.4,-102.01,1790299314634757778
1053120,1790299314625380270,240,-69.4,-102.01,1790299314656766773
1053360,1790299314645380270,240,-69.4,-102.01,1790299314674483297
1053600,1790299314665380270,240,-69.4,-102.01,1790299314697520275
1053840,1790299314685380270,240,-69.38,-101.59,1790299314719060012
1054080,1790299314705380270,240,-69.38,-101.59,1790299314736570576
1054320,1790299314725380270,240,-69.38,-101.59,1790299314758164998
1054560,1790299314745380270,240,-69.38,-101.59,1790299314777915908
1054800,1790299314765380270,240,-69.38,-101.59,1790299314796657482
1055040,1790299314785380270,240,-69.35,-101.02,1790299314819574823
1055280,1790299314805380270,240,-69.35,-101.02,1790299314839248559
1055520,1790299314825380270,240,-69.35,-101.02,1790299314859402729
1055760,1790299314845380270,240,-69.35,-101.02,1790299314879906590
1056000,1790299314865380270,240,-69.35,-101.02,1790299314900161190
1056240,1790299314885380270,240,-69.35,-100.85,1790299314915163990
1056480,1790299314905380270,240,-69.35,-100.85,1790299314933556361
1056720,1790299314925380270,240,-69.35,-100.85,1790299314956710113
1056960,1790299314945380270,240,-69.35,-100.85,1790299314976388528
1057200,1790299314965380270,240,-69.35,-101.14,1790299314997250183
1057440,1790299314985380270,240,-69.35,-101.14,1790299315021350344
1057680,1790299315005380270,240,-69.35,-101.14,1790299315036734473
1057920,1790299315025380270,240,-69.35,-101.14,1790299315057148659
1058160,1790299315045380270,240,-69.35,-101.14,1790299315077493842
1058400,1790299315065380270,240,-69.35,-101.14,1790299315098190253
1058640,1790299315085380270,240,-76.75,-101.05,1790299315116929942
1058880,1790299315105380270,240,-76.75,-101.05,1790299315137298522
1059120,1790299315125380270,240,-76.75,-101.05,1790299315156504676
1059360,1790299315145380270,240,-76.75,-101.05,1790299315179598085
1059600,1790299315165380270,240,-76.75,-101.05,1790299315200372648
1059840,1790299315185380270,240,-76.64,-101.37,1790299315219140482
1060080,1790299315205380270,240,-76.64,-101.37,1790299315239456193
1060320,1790299315225380270,240,-76.64,-101.37,1790299315258712143
1060560,1790299315245380270,240,-76.64,-101.37,1790299315274721555
1060800,1790299315265380270,240,-76.64,-101.37,1790299315294952130
1061040,1790299315285380270,240,-69.66,-101.34,1790299315314311723
1061280,1790299315305380270,240,-69.66,-101.34,1790299315333692129
1061520,1790299315325380270,240,-69.66,-101.34,1790299315355226767
1061760,1790299315345380270,240,-69.66,-101.34,1790299315374667445
1062000,1790299315365380270,240,-69.66,-101.34,1790299315399204319
1062240,1790299315385380270,240,-69.58,-100.83,1790299315417919773
1062480,1790299315405380270,240,-69.58,-100.83,1790299315436173092
1062720,1790299315425380270,240,-69.58,-100.83,1790299315456358829
1062960,1790299315445380270,240,-69.58,-100.83,1790299315478943939
1063200,1790299315465380270,240,-69.58,-100.83,1790299315498201775
1063440,1790299315485380270,240,-69.41,-100.25,1790299315516051904
1063680,1790299315505380270,240,-69.41,-100.25,1790299315541068373
1063920,1790299315525380270,240,-69.41,-100.25,1790299315559243471
1064160,1790299315545380270,240,-69.41,-100.25,1790299315579026996
1064400,1790299315565380270,240,-69.41,-100.25,1790299315599423582
1064640,1790299315585380270,240,-69.37,-100.71,1790299315618556822
1064880,1790299315605380270,240,-69.37,-100.71,1790299315634600805
1065120,1790299315625380270,240,-69.37,-100.71,1790299315654404654
1065360,1790299315645380270,240,-69.37,-100.71,1790299315676571838
1065600,1790299315665380270,240,-69.37,-100.71,1790299315696925193
1065840,1790299315685380270,240,-69.34,-101.2,1790299315715293330
1066080,1790299315705380270,240,-69.34,-101.2,1790299315739937828
1066320,1790299315725380270,240,-69.34,-101.2,1790299315762407002
1066560,1790299315745380270,240,-69.34,-101.2,1790299315778489048
1066800,1790299315765380270,240,-69.34,-101.2,1790299315797787321
1067040,1790299315785380270,240,-69.35,-100.99,1790299315816151408
1067280,1790299315805380270,240,-69.35,-100.99,1790299315839766945
1067520,1790299315825380270,240,-69.35,-100.99,1790299315858001686
1067760,1790299315845380270,240,-69.35,-100.99,1790299315876388959
1068000,1790299315865380270,240,-69.35,-100.99,1790299315900493031
1068240,1790299315885380270,240,-69.35,-100.76,1790299315919108753
1068480,1790299315905380270,240,-69.35,-100.76,1790299315939710181
1068720,1790299315925380270,240,-69.35,-100.76,1790299315958570485
1068960,1790299315945380270,240,-69.35,-100.76,1790299315978369445
1069200,1790299315965380270,240,-69.35,-100.76,1790299315994838477
1069440,1790299315985380270,240,-69.37,-100.76,1790299316014446424
1069680,1790299316005380270,240,-69.37,-100.76,1790299316036736038
1069920,1790299316025380270,240,-69.37,-100.76,1790299316055780092
1070160,1790299316045380270,240,-69.37,-100.76,1790299316074516707
1070400,1790299316065380270,240,-69.37,-100.76,1790299316098503238
1070640,1790299316085380270,240,-76.76,-100.66,1790299316118411568
1070880,1790299316105380270,240,-76.76,-100.66,1790299316139225103
1071120,1790299316125380270,240,-76.76,-100.66,1790299316157960042
1071360,1790299316145380270,240,-76.76,-100.66,1790299316177019740
1071600,1790299316165380270,240,-76.76,-100.66,1790299316196869125
1071840,1790299316185380270,240,-76.74,-101.14,1790299316216771659
1072080,1790299316205380270,240,-76.74,-101.14,1790299316236460341
1072320,1790299316225380270,240,-76.74,-101.14,1790299316263897973
1072560,1790299316245380270,240,-76.74,-101.14,1790299316278396594
1072800,1790299316265380270,240,-76.74,-101.14,1790299316298127809
1073040,1790299316285380270,240,-76.6,-100.18,1790299316320417982
1073280,1790299316305380270,240,-76.6,-100.18,1790299316343169102
1073520,1790299316325380270,240,-76.6,-100.18,1790299316355205564
1073760,1790299316345380270,240,-76.6,-100.18,1790299316374419051
1074000,1790299316365380270,240,-76.6,-100.18,1790299316394497373
1074240,1790299316385379997,240,-69.81,-101.03,1790299316414621023
1074480,1790299316405379997,240,-69.81,-101.03,1790299316434165833
1074720,1790299316425379997,240,-69.81,-101.03,1790299316457477145
1074960,1790299316445379997,240,-69.81,-101.03,1790299316476471612
1075200,1790299316465379997,240,-69.81,-101.03,1790299316495444219
1075440,1790299316485379997,240,-69.62,-100.72,1790299316518461921
1075680,1790299316505379997,240,-69.62,-100.72,1790299316538397420
1075920,1790299316525379997,240,-69.62,-100.72,1790299316556335199
1076160,1790299316545379997,240,-69.62,-100.72,1790299316579289346
1076400,1790299316565379997,240,-69.62,-100.72,1790299316598980682
1076640,1790299316585379997,240,-69.45,-99.94,1790299316618265616
1076880,1790299316605379997,240,-69.45,-99.94,1790299316636875680
1077120,1790299316625379997,240,-69.45,-99.94,1790299316659838558
1077360,1790299316645379997,240,-69.45,-99.94,1790299316683030582
1077600,1790299316665379997,240,-69.45,-99.94,1790299316695955904
1077840,1790299316685379997,240,-69.38,-100.38,1790299316714521969
1078080,1790299316705379997,240,-69.38,-100.38,1790299316738821595
1078320,1790299316725379997,240,-69.38,-100.38,1790299316755244323
1078560,1790299316745379997,240,-69.38,-100.38,1790299316775368182
1078800,1790299316765379997,240,-69.38,-100.38,1790299316794696067
1079040,1790299316785379997,240,-69.34,-100.91,1790299316817241997
1079280,1790299316805379997,240,-69.34,-100.91,1790299316836019399
1079520,1790299316825379997,240,-69.34,-100.91,1790299316856171962
1079760,1790299316845379997,240,-69.34,-100.91,1790299316878351997
1080000,1790299316865379997,240,-69.34,-100.91,1790299316898236931
1080240,1790299316885379997,240,-69.33,-101.68,1790299316916415590
1080480,1790299316905379997,240,-69.33,-101.68,1790299316938638856
1080720,1790299316925379997,240,-69.33,-101.68,1790299316956675529
1080960,1790299316945379997,240,-69.33,-101.68,1790299316979500891
1081200,1790299316965379997,240,-69.33,-101.68,1790299317000123551
1081440,1790299316985379997,240,-69.32,-101.83,1790299317019979152
1081680,1790299317005379997,240,-69.32,-101.83,1790299317038566169
1081920,1790299317025379997,240,-69.32,-101.83,1790299317054150740
1082160,1790299317045379997,240,-69.32,-101.83,1790299317074616189
1082400,1790299317065379997,240,-69.32,-101.83,1790299317094101356
1082640,1790299317085379997,240,-76.66,-101.71,1790299317116754071
1082880,1790299317105379997,240,-76.66,-101.71,1790299317136031881
1083120,1790299317125379997,240,-76.66,-101.71,1790299317155558673
1083360,1790299317145379997,240,-76.66,-101.71,1790299317178154748
1083600,1790299317165379997,240,-76.66,-101.71,1790299317198300955
1083840,1790299317185376422,240,-76.72,-101.64,1790299317217618784
1084080,1790299317205376422,240,-76.72,-101.64,1790299317237806058
1084320,1790299317225376422,240,-76.72,-101.64,1790299317257195962
1084560,1790299317245376422,240,-76.72,-101.64,1790299317278978674
1084800,1790299317265376422,240,-76.72,-101.64,1790299317297405546
1085040,1790299317285376422,240,-69.7,-100.55,1790299317322158437
1085280,1790299317305376422,240,-69.7,-100.55,1790299317342133535
1085520,1790299317325376422,240,-69.7,-100.55,1790299317363967231
1085760,1790299317345376422,240,-69.7,-100.55,1790299317379958693
1086000,1790299317365376422,240,-69.7,-100.55,1790299317401140147
1086240,1790299317385376422,240,-69.52,-99.28,1790299317416417071
1086480,1790299317405376422,240,-69.52,-99.28,1790299317435963209
1086720,1790299317425376422,240,-69.52,-99.28,1790299317456361960
1086960,1790299317445376422,240,-69.52,-99.28,1790299317475968439
1087200,1790299317465376422,240,-69.52,-99.28,1790299317495584767
1087440,1790299317485376422,240,-69.42,-100.29,1790299317515552671
1087680,1790299317505376422,240,-69.42,-100.29,1790299317535666543
1087920,1790299317525376422,240,-69.42,-100.29,1790299317558453701
1088160,1790299317545376422,240,-69.42,-100.29,1790299317576602190
1088400,1790299317565376422,240,-69.35,-100.96,1790299317595748769
1088640,1790299317585376422,240,-69.35,-100.96,1790299317617944937
1088880,1790299317605376422,240,-69.35,-100.96,1790299317637466071
1089120,1790299317625376422,240,-69.35,-100.96,1790299317656525420
1089360,1790299317645376422,240,-69.35,-100.96,1790299317679446603
1089600,1790299317665376422,240,-69.35,-100.96,1790299317698163873
1089840,1790299317685376422,240,-69.35,-101.12,1790299317717642544
1090080,1790299317705376422,240,-69.35,-101.12,1790299317740599485
1090320,1790299317725376422,240,-69.35,-101.12,1790299317757971416
1090560,1790299317745376422,240,-69.35,-101.12,1790299317775352217
1090800,1790299317765376422,240,-69.35,-101.12,1790299317797107272
1091040,1790299317785376422,240,-69.31,-101.36,1790299317815156586
1091280,1790299317805376422,240,-69.31,-101.36,1790299317834716203
1091520,1790299317825376422,240,-69.31,-101.36,1790299317857378137
1091760,1790299317845376422,240,-69.31,-101.36,1790299317875196350
1092000,1790299317865376422,240,-69.31,-101.36,1790299317894964231
1092240,1790299317885376422,240,-69.34,-101.16,1790299317916796599
1092480,1790299317905376422,240,-69.34,-101.16,1790299317937462909
1092720,1790299317925376422,240,-69.34,-101.16,1790299317958345097
1092960,1790299317945376422,240,-69.34,-101.16,1790299317978231707
1093200,1790299317965376422,240,-69.34,-101.16,1790299317997447219
1093440,1790299317985376422,240,-69.37,-100.85,1790299318016295370
1093680,1790299318005376422,240,-69.37,-100.85,1790299318039221232
1093920,1790299318025376422,240,-69.37,-100.85,1790299318057502767
1094160,1790299318045376422,240,-69.37,-100.85,1790299318077950127
1094400,1790299318065376422,240,-69.37,-100.85,1790299318102393833
1094640,1790299318085376422,240,-76.71,-101.24,1790299318119992886
1094880,1790299318105376422,240,-76.71,-101.24,1790299318137583208
1095120,1790299318125376422,240,-76.71,-101.24,1790299318153791247
1095360,1790299318145376422,240,-76.71,-101.24,1790299318176478184
1095600,1790299318165376422,240,-76.71,-101.24,1790299318196119724
1095840,1790299318185376422,240,-76.65,-101.27,1790299318214564196
1096080,1790299318205376422,240,-76.65,-101.27,1790299318238375497
1096320,1790299318225376422,240,-76.65,-101.27,1790299318257815826
1096560,1790299318245376422,240,-76.65,-101.27,1790299318278431641
1096800,1790299318265376422,240,-76.65,-101.27,1790299318299409091
1097040,1790299318285376422,240,-76.58,-101.16,1790299318318185446
1097280,1790299318305376422,240,-76.58,-101.16,1790299318338337381
1097520,1790299318325376422,240,-76.58,-101.16,1790299318359517578
1097760,1790299318345376422,240,-76.58,-101.16,1790299318376650025
1098000,1790299318365376422,240,-76.58,-101.16,1790299318397204451
1098240,1790299318385376422,240,-69.83,-101.78,1790299318418399664
1098480,1790299318405376422,240,-69.83,-101.78,1790299318442022884
1098720,1790299318425376422,240,-69.83,-101.78,1790299318457722692
1098960,1790299318445376422,240,-69.83,-101.78,1790299318476258376
1099200,1790299318465376422,240,-69.83,-101.78,1790299318494465181
1099440,1790299318485376422,240,-69.65,-101.54,1790299318514136403
1099680,1790299318505376422,240,-69.65,-101.54,1790299318538738020
1099920,1790299318525376422,240,-69.65,-101.54,1790299318555693422
1100160,1790299318545376422,240,-69.65,-101.54,1790299318576146509
1100400,1790299318565376422,240,-69.65,-101.54,1790299318598702984
1100640,1790299318585376422,240,-69.49,-101.56,1790299318617579071
1100880,1790299318605376422,240,-69.49,-101.56,1790299318635174143
1101120,1790299318625376422,240,-69.49,-101.56,1790299318658831864
1101360,1790299318645376422,240,-69.49,-101.56,1790299318682128998
1101600,1790299318665376422,240,-69.49,-101.56,1790299318696943857
1101840,1790299318685376422,240,-69.4,-101.15,1790299318719230328
1102080,1790299318705376422,240,-69.4,-101.15,1790299318742137752
1102320,1790299318725376422,240,-69.4,-101.15,1790299318757684679
1102560,1790299318745376422,240,-69.4,-101.15,1790299318777940257
1102800,1790299318765376422,240,-69.4,-101.15,1790299318797958238
1103040,1790299318785376422,240,-69.35,-101.68,1790299318817392980
1103280,1790299318805376422,240,-69.35,-101.68,1790299318836569032
1103520,1790299318825376422,240,-69.35,-101.68,1790299318859802681
1103760,1790299318845376422,240,-69.35,-101.68,1790299318876864380
1104000,1790299318865376422,240,-69.35,-101.68,1790299318897265576
1104240,1790299318885376422,240,-69.39,-101.15,1790299318916628382
1104480,1790299318905376422,240,-69.39,-101.15,1790299318939738972
1104720,1790299318925376422,240,-69.39,-101.15,1790299318954870837
1104960,1790299318945376422,240,-69.39,-101.15,1790299318974995185
1105200,1790299318965376422,240,-69.39,-101.15,1790299318999056095
1105440,1790299318985376422,240,-69.3,-101.4,1790299319018393968
1105680,1790299319005376422,240,-69.3,-101.4,1790299319038049895
1105920,1790299319025376422,240,-69.3,-101.4,1790299319056991423
1106160,1790299319045376422,240,-69.3,-101.4,1790299319076297588
1106400,1790299319065376422,240,-69.3,-101.4,1790299319100582408
1106640,1790299319085376422,240,-76.58,-101.29,1790299319118274977
1106880,1790299319105376422,240,-76.58,-101.29,1790299319141919079
1107120,1790299319125376422,240,-76.58,-101.29,1790299319159707888
1107360,1790299319145376422,240,-76.58,-101.29,1790299319179166585
1107600,1790299319165376422,240,-76.58,-101.29,1790299319195423721
1107840,1790299319185376422,240,-69.51,-100.28,1790299319215761711
1108080,1790299319205376422,240,-69.51,-100.28,1790299319234564466
1108320,1790299319225376422,240,-69.51,-100.28,1790299319257250425
1108560,1790299319245376422,240,-69.51,-100.28,1790299319277309961
1108800,1790299319265376422,240,-69.51,-100.28,1790299319295497490
1109040,1790299319285376422,240,-69.46,-100.78,1790299319318060949
1109280,1790299319305376422,240,-69.46,-100.78,1790299319340739575
1109520,1790299319325376422,240,-69.46,-100.78,1790299319358627349
1109760,1790299319345376422,240,-69.46,-100.78,1790299319378408290
1110000,1790299319365376422,240,-69.46,-100.78,1790299319397821242
1110240,1790299319385376422,240,-69.43,-101.34,1790299319418603906
1110480,1790299319405376422,240,-69.43,-101.34,1790299319438759961
1110720,1790299319425376422,240,-69.43,-101.34,1790299319458044546
1110960,1790299319445376422,240,-69.43,-101.34,1790299319477222135
1111200,1790299319465376422,240,-69.43,-101.34,1790299319501887446
1111440,1790299319485376422,240,-69.38,-101.07,1790299319520602201
1111680,1790299319505376422,240,-69.38,-101.07,1790299319540494748
1111920,1790299319525376422,240,-69.38,-101.07,1790299319555496989
1112160,1790299319545376422,240,-69.38,-101.07,1790299319575484030
1112400,1790299319565376422,240,-69.38,-101.07,1790299319594697726
1112640,1790299319585374634,240,-69.34,-100.96,1790299319614355260
1112880,1790299319605374634,240,-69.34,-100.96,1790299319636167514
1113120,1790299319625374634,240,-69.34,-100.96,1790299319655931763
1113360,1790299319645374634,240,-69.34,-100.96,1790299319676335263
1113600,1790299319665374634,240,-69.34,-100.96,1790299319695685009
1113840,1790299319685374634,240,-69.37,-100.5,1790299319718608217
1114080,1790299319705374634,240,-69.37,-100.5,1790299319739473713
1114320,1790299319725374634,240,-69.37,-100.5,1790299319758735320
1114560,1790299319745374634,240,-69.37,-100.5,1790299319780601002
1114800,1790299319765374634,240,-69.32,-100.76,1790299319804557641
1115040,1790299319785374634,240,-69.32,-100.76,1790299319823186422
1115280,1790299319805374634,240,-69.32,-100.76,1790299319847775118
1115520,1790299319825374634,240,-69.32,-100.76,1790299319865562880
1115760,1790299319845374634,240,-69.32,-100.76,1790299319922995076
1116000,1790299319865374634,240,-69.32,-100.89,1790299319923049552
1116240,1790299319885374634,240,-69.32,-100.89,1790299319923114713
1116480,1790299319905374634,240,-69.32,-100.89,1790299319961839696
1116720,1790299319925374634,240,-69.32,-100.89,1790299319962000469
1116960,1790299319945374634,240,-69.32,-100.89,1790299319982183972
1117200,1790299319965374634,240,-69.36,-101.28,1790299320019624797
1117440,1790299319985374634,240,-69.36,-101.28,1790299320068818880
1117680,1790299320005374634,240,-69.36,-101.28,1790299320068882226
1117920,1790299320025374634,240,-69.36,-101.28,1790299320068925038
1118160,1790299320045374634,240,-69.36,-101.28,1790299320115548220
1118400,1790299320065374634,240,-76.47,-101.98,1790299320126367640
1118640,1790299320085374634,240,-76.47,-101.98,1790299320130592994
1118880,1790299320105374634,240,-76.47,-101.98,1790299320191605497
1119120,1790299320125374634,240,-76.47,-101.98,1790299320191669401
1119360,1790299320145374634,240,-76.47,-101.98,1790299320191711305
1119600,1790299320165374634,240,-76.56,-101.75,1790299320209039935
1119840,1790299320185374634,240,-76.56,-101.75,1790299320268244056
1120080,1790299320205374634,240,-76.56,-101.75,1790299320268323186
1120320,1790299320225374634,240,-76.56,-101.75,1790299320268363763
1120560,1790299320245374634,240,-76.56,-101.75,1790299320282143794
1120800,1790299320265374634,240,-76.56,-101.75,1790299320300444325
1121040,1790299320285374634,240,-76.57,-100.62,1790299320319483141
1121280,1790299320305374634,240,-76.57,-100.62,1790299320341163117
1121520,1790299320325374634,240,-76.57,-100.62,1790299320358306739
1121760,1790299320345374634,240,-76.57,-100.62,1790299320376887122
1122000,1790299320365374634,240,-76.71,-101.36,1790299320397997967
1122240,1790299320385374634,240,-76.71,-101.36,1790299320425059717
1122480,1790299320405374634,240,-76.71,-101.36,1790299320438493129
1122720,1790299320425374634,240,-76.71,-101.36,1790299320461196689
1122960,1790299320445374634,240,-76.71,-101.36,1790299320484806290
1123200,1790299320465374634,240,-76.71,-101.36,1790299320499793585
1123440,1790299320485374634,240,-76.59,-101.42,1790299320523146522
1123680,1790299320505374634,240,-76.59,-101.42,1790299320541980146
1123920,1790299320525374634,240,-76.59,-101.42,1790299320562086963
1124160,1790299320545374634,240,-76.59,-101.42,1790299320583391267
1124400,1790299320565374634,240,-76.59,-101.42,1790299320601874082
1124640,1790299320585374634,240,-69.97,-101.42,1790299320618885426
1124880,1790299320605374634,240,-69.97,-101.42,1790299320637633216
1125120,1790299320625374634,240,-69.97,-101.42,1790299320659694103
1125360,1790299320645374634,240,-69.97,-101.42,1790299320678486591
1125600,1790299320665374634,240,-69.72,-101.8,1790299320701120868
1125840,1790299320685374634,240,-69.72,-101.8,1790299320719411133
1126080,1790299320705374634,240,-69.72,-101.8,1790299320740568073
1126320,1790299320725374634,240,-69.72,-101.8,1790299320760654777
1126560,1790299320745374634,240,-69.72,-101.8,1790299320784509448
1126800,1790299320765374634,240,-69.52,-101.81,1790299320799947773
1127040,1790299320785374634,240,-69.52,-101.81,1790299320821542823
1127280,1790299320805374634,240,-69.52,-101.81,1790299320839054156
1127520,1790299320825374634,240,-69.52,-101.81,1790299320859039800
1127760,1790299320845374634,240,-69.52,-101.81,1790299320885518661
1128000,1790299320865374634,240,-69.46,-102.09,1790299320900269685
1128240,1790299320885374634,240,-69.46,-102.09,1790299320919623761
1128480,1790299320905374634,240,-69.46,-102.09,1790299320943631872
1128720,1790299320925374634,240,-69.46,-102.09,1790299320960488241
1128960,1790299320945374634,240,-69.46,-102.09,1790299320978693858
1129200,1790299320965374634,240,-69.46,-102.09,1790299320999135561
1129440,1790299320985374634,240,-69.41,-101.95,1790299321020011533
1129680,1790299321005374634,240,-69.41,-101.95,1790299321042195409
1129920,1790299321025374634,240,-69.41,-101.95,1790299321060290818
1130160,1790299321045374634,240,-69.41,-101.95,1790299321078555800
1130400,1790299321065374634,240,-69.41,-101.95,1790299321100389286
1130640,1790299321085374634,240,-76.68,-101.52,1790299321120986664
1130880,1790299321105374634,240,-76.68,-101.52,1790299321138209346
1131120,1790299321125374634,240,-76.68,-101.52,1790299321163811637
1131360,1790299321145374634,240,-76.68,-101.52,1790299321180877038
1131600,1790299321165374634,240,-69.51,-101.89,1790299321201795263
1131840,1790299321185374634,240,-69.51,-101.89,1790299321223192455
1132080,1790299321205374634,240,-69.51,-101.89,1790299321243877622
1132320,1790299321225374634,240,-69.51,-101.89,1790299321263738461
1132560,1790299321245374634,240,-69.51,-101.89,1790299321283633243
1132800,1790299321265374634,240,-69.52,-100.95,1790299321305068358
1133040,1790299321285374634,240,-69.52,-100.95,1790299321322278119
1133280,1790299321305374634,240,-69.52,-100.95,1790299321341430775
1133520,1790299321325374634,240,-69.52,-100.95,1790299321359526813
1133760,1790299321345374634,240,-69.52,-100.95,1790299321377847738
1134000,1790299321365374634,240,-69.47,-101.3,1790299321399492584
1134240,1790299321385374634,240,-69.47,-101.3,1790299321420424498
1134480,1790299321405374634,240,-69.47,-101.3,1790299321438225180
1134720,1790299321425374634,240,-69.47,-101.3,1790299321465257248
1134960,1790299321445374634,240,-69.47,-101.3,1790299321480949443
1135200,1790299321465374634,240,-69.4,-101.1,1790299321500911342
1135440,1790299321485374634,240,-69.4,-101.1,1790299321524664675
1135680,1790299321505374634,240,-69.4,-101.1,1790299321547215632
1135920,1790299321525374634,240,-69.4,-101.1,1790299321563471372
1136160,1790299321545374634,240,-69.4,-101.1,1790299321583365734
1136400,1790299321565374634,240,-69.41,-100.89,1790299321601298066
1136640,1790299321585374634,240,-69.41,-100.89,1790299321623917537
1136880,1790299321605374634,240,-69.41,-100.89,1790299321643008384
1137120,1790299321625374634,240,-69.41,-100.89,1790299321662411907
1137360,1790299321645374634,240,-69.41,-100.89,1790299321684154810
1137600,1790299321665374634,240,-69.41,-100.89,1790299321697413062
1137840,1790299321685374634,240,-69.44,-100.21,1790299321720732824
1138080,1790299321705374634,240,-69.44,-100.21,1790299321741462550
1138320,1790299321725374634,240,-69.44,-100.21,1790299321760958193
1138560,1790299321745374634,240,-69.44,-100.21,1790299321780906472
1138800,1790299321765374634,240,-69.38,-100.63,1790299321800874796
1139040,1790299321785374634,240,-69.38,-100.63,1790299321821995070
1139280,1790299321805374634,240,-69.38,-100.63,1790299321841856747
1139520,1790299321825374634,240,-69.38,-100.63,1790299321862594015
1139760,1790299321845374634,240,-69.38,-100.63,1790299321882814882
1140000,1790299321865374634,240,-69.41,-101.06,1790299321902860450
1140240,1790299321885374634,240,-69.41,-101.06,1790299321922799720
1140480,1790299321905374634,240,-69.41,-101.06,1790299321947614419
1140720,1790299321925374634,240,-69.41,-101.06,1790299321963809328
1140960,1790299321945374634,240,-69.41,-101.06,1790299321983771924
1141200,1790299321965374634,240,-69.41,-101.06,1790299322000590858
1141440,1790299321985374634,240,-69.34,-100.87,1790299322022238777
1141680,1790299322005374634,240,-69.34,-100.87,1790299322040821115
1141920,1790299322025374634,240,-69.34,-100.87,1790299322058613067
1142160,1790299322045374634,240,-69.34,-100.87,1790299322078922981
1142400,1790299322065374634,240,-76.68,-101.03,1790299322100252218
